@RELATION golfdata.csv

@ATTRIBUTE name	{HarrisonFrazar,DavisLoveIII,FrankLickliter,BrinyBaird,JerryKelly,JohnRiegger,StephenAmes,CraigBarlow,PaulAzinger,RetiefGoosen,JohnHuston,VijaySingh,OmarUresti,AaronBaddeley,CraigBowden,BrendenPappas,JesperParnevik,BoVanPelt,MichaelAllen,LukeDonald,JoeDurant,CarlosFranco,ShaunMicheel,CoreyPavin,ChrisRiley,StephenAllan,CameronBeckman,RobertGamez,CharlesHowellIII,JonathanByrd,BenCrane,MarkHensby,TimHerron,PatPerez,D.J.Brigman,BartBryant,FredFunk,BrianGay,DuffyWaldorf,TommyArmourIII,PatBates,JasonDufner,BrentGeiberger,JohnMaginnes,ShigekiMaruyama,KevinNa,OlinBrowne,RussCochran,PeterJacobsen,TedPurdy,HidetoTanihara,TjaartvanderWalt,DannyBriggs,JonathanKaye,KenichiKuboya,RodPampling,AndreStolz,BobBurns,KenDuke,DavidIshii,TomLehman,ScottSimpson,ArjunAtwal,WoodyAustin,JasonBohn,ToddFischer,LucasGlover,RichardS.Johnson,BobbyKalinowski,BradLardon,JoeOgilvie,RyanPalmer,JohnSenden,HidemichiTanaka,JeffBrehaut,HeathSlocum,LorenRoberts,TomCarter,JeffMaggert,StuartAppleby,ChadCampbell,JimFuryk,CraigPerks,KennyPerry,BrettQuigley,GrantWaite,GeneSauers,DarrenClarke,MichelleWie,DavidMorlandIV,BoydSummerhays,DeanWilson,DanielChopra,RichBarcelo,BenCurtis,JohnCook,ScottHoch,TomPernice_Jr,EstebanToledo,TrippIsenhour,BrianKortan,RogerTambellini,DavidBranshaw,KrisCox,ZachJohnson,RonCastillo_Jr,SteveFlesch,DavidPeoples,SpikeMcRoy,GregMeyer,VaughnTaylor,ChrisCouch,NotahBegayIII,ChrisSmith,CraigStadler,TimPetrovic,HunterMahan,DanOlsen,AdamScott,RolandThatcher,SkipKendall,MattKuchar,JeffSluman,BlaineMcCallister,WesShort,BrianBateman,PatrickSheehan,J.P.Hayes,KevinHayashi,TetsujiHiratsuka,ToddHamilton,HirofumiMiyase,YusakuMiyazato,JohnMorse,KevinMuncrief,ScottHend,CarlPettersson,JonathanOta,MyungJunPark,GuyBoros,TomByrum,DaveEichelberger,PhilMickelson,JayHaas,BernhardLanger,KentJones,J.L.Lewis,KirkTriplett,RoccoMediate,MarkOMeara,GeoffOgilvy,ScottVerplank,DannyEllis,JustinLeonard,JohnDaly,LeeJanzen,StephenLeaney,RobertDamron,BobEstes,StevePate,MikeWeir,BillyAndrade,PaulStankowski,MarcoDawson,FredrikJacobson,StewartCink,NealLancaster,ScottMcCarron,SteveElkington,DonnieHammond,KevinSutherland,MarkCalcavecchia,MathiasGronberg,Per-UlrikJohansson,J.J.Henry,SteveLowery,GlenHnatiuk,IanLeggatt,PatrickMoore,JayWilliamson,DanForsman,JayDelsing,KeithFergus,MattGogel,MarkBrooks,DudleyHart,BillyMayfair,BrandtJobe,RichBeem,GlenDay,ChrisDiMarco,SteveStricker,HalSutton,JoeySindelar,DavidGossett,CliffKresge,GeoffreyDean,EdFiori,MichaelBeard,MarkHayes,SergioGarcia,RobertAllenby,RickyBarnes,AlexCejka,BobTway,JimCarter,ArronOberholser,JohnRollins,K.J.Choi,FredCouples,TimClark,RorySabbatini,PaulCasey,NiclasFasth,HankKuehne,StevenTate,BillGlasson,DonYrene,GusCable,TonyRohlik,BrettUpper,PhillipPrice,WillieWood,JayDonBlake,GregChalmers,DavidEdwards,SteveFriesen,MarkWilson,JoelKribel,DavidSutherland,KevinStadler,DennisPaulson,TrevorDodds,DeanePappas,CaseyMartin,ScottGutschewski,AaronBarber,StanUtley,JasonGore,MikeHulbert,LarryMize,BryceMolder,JohnE.Morgan,TagRidings,NickWatney,BrianWatts,BradFaxon,JoseMariaOlazabal,TommyTolles,KrisMoe,MikeSpringer,MichaelClarkII,MarkWiebe,PaulMcGinley,JimMcGovern,RobinFreeman,MikeGrob,ToddBarranger,RobertHamilton,D.A.Points,KevinStreelman,BrianHenninger,MikeStandly,KeithClearwater,JohnEllis,KellyGibson,MikeHeinen,DavidLebeck,JinPark,DickyPride,DaveStockton_Jr,KenGreen,ShawnKelly,GeorgeBurns,GarrettWillis,RogerMaltbie,RickLeibovich,ThomasBjorn,TigerWoods,KeiichiroFukabori,LeeWestwood,ChrisHeinz,RonSkayhan,DavidSchnider,PaulHoltby,TimParun,MikeLavery,J.B.Sneve,DavidOh,JustinRose,DavidToms,PeterLonard,AngelCabrera,DavidBerganio_Jr,EduardoRomero,NickPrice,ScottHeyn,FultonAllem,DaisukeMaruyama,DavidFrost,DannyEdwards,DonPooley,TedTryba,JohnDouma,SeanMurphy,ChrisNallen,ScottHarrington,CarlPaulson,BenoitBeisser,CraigParry,JoseCoceres,ErikCompton,SvenStruver,BobFord,SteveBurns,AlanMorin,TatsuakiNakamura,DeanProwse,BobHeintz,ToddGleaton,AndyMorse,RamonBescansa,LeeRinker,LenMattiace,JohnBungert,TrevorImmelman,TomWatson,NickFaldo,ErnieEls,PatrickDamron,NickFlanagan,IanPoulter,DeanA.Wilson,ArnoldPalmer,PadraigHarrington,ColinMontgomerie,GregNorman,PaulLawrie,BrianDavis,FranklinLangham,KevinDurkin,TimWeinhart,NickCassini,DavidNoll,CraigStevens,BrianDixon,CaseyWittenberg,SandyLyle,BrandtSnedeker,MichaelCampbell,BenCrenshaw,RaymondFloyd,Lian-WeiZhang,JackNicklaus,NathanSmith,IanWoosnam,ToshiIzawa,GaryWolstenholme,FuzzyZoeller,GaryPlayer,CharlesCoody,TommyAaron,CurtisStrange,JeffreyLankford,D.J.Trahan,GeorgeBryan,MikeHarmon,BrianHarman,EdwardLoar,PhilBlackmar,JimmyWalker,VictorSchwamkrug,DavidLundstrom,BrianSmith,TyArmstrong,LonnyAlexander,KenKelley,JasonLaing,JamesH.McLean,AndrewMcLardy,BrentSchwarzrock,PatrickPrince,DavidChurch,MichaelPearson,TimThelen,BryantMacKellar,DerekSanders,KellyMitchum,JerryHaas,CharlesWarren,ScottPiercy,AndyCrain,JasonHartwick,JCAnderson,BradElder,JamieElliott,CameronDoan,MichaelHenderson,DanPohl,RodCurl,MichaelBradley,DougBarron,JoelEdwards,VanceVeazey,JimGallagher_Jr,GregKraft,RickFehr,DavidHowser,BrianWilson,ZebPatten,BobbyCochran,BrettPaquet,MattLoving,LorenPersonett,TimTims,DarrenFichardt,ThongchaiJaidee,BradAdamonis,MiguelAngelJimenez,DarrellKestner,CarlAlexander,CraigThomas,HeathWassem,RobertDeruntz,SpencerLevin,DavidRoesch,BillHaas,GeoffreySisk,TomKite,JoakimHaeggman,ChezReavie,JustinHicks,BubbaWatson,RobertGarrigus,BrendanJones,BrockMackenzie,ParkerMcLachlin,EricAxley,AndrewTschudin,CamiloVillegas,JohnElliott,ThomasLevet,ScottWeatherly,CharletonDechert,PeteJordan,DavidFaught,GabrielHjertstedt,JohnConnelly,JeffGove,JimmyGreen,LeifOlsen,PaytonOsborn,StephenSokol,JohnsonWagner,SteveGotsche,CaseyBourque,OscarAlvarez,JoeyMaxon,DavidDuval,DavidCarr,CharleyHoffman,TomScherrer,MattHendrix,BrandonKnaub,RickyTouma,DelPonchock,JimSchouller_Jr,GeorgeBradford,MikeSmall,JoeAffrunti,ChrisBotsford,DerekLamely,BrettMelton,RoyBiancalana,DannyMulhearn,HiroyukiFujita,JohnBermel,JamieRogers,BradleyHeaven,ChrisWinkel,KevinHaefner,JohnShawver,WayneLevi,DavidOgrin,TimConley,JimBenepe,BradBryant,MikeSullivan,DaveRummells,MikeSposa,PhilTataurangi,BillBritton,NolanHenke,AkioSadakata,JohnAdams,BradFabel,KennyKnox,WilliamLinkIV,LarryRinker,DanHalldorson,MacOGrady,SamRandolph,GaryHallberg,DennisColligan,MikeDonald,DavidBranham,KevinSavage,BobLohr,NickGilliam,NathanFritz,JerrySmith,JimSchuman,MarioTiziani,CharlieBrown,JonTurcott,AndyBarrett,SeanPacetti,MiguelRivera,MattSeppanen,JeffRoth,RyanWelborn,MikeAustin,SteveVecellio,BobAckerman,Jean-FrancoisRemesy,NickOHern,ChipSullivan,DavidHowell,S.K.Ho,ShingoKatayama,ScottDrummond,JeffCoston,RaphaelJacquelin,HaleIrwin,QuinnGriffing,RicardoGonzalez,ZaneZwemke,TimFleming,AlanSchulte,GraemeMcDowell,FrankBensel,SteveSchneiter,CaryHungate,BruceSmith,BobSowards,MikeNorthern,RonPhilo_Jr,DavidTentis,RobertThompson,MikeBaker_Jr,MikeSchuchart,SeanEnglish,MarkEvenson,BrettRumford,BarryLane,PeterSenior,PierreFulke,TimWilkinson,MattWeibring,BradleyHughes,JyotiRandhawa,EliZackheim,KevinGiancola,TomGleeton,UlyGrisette,FrankGraziosa,BobMucha,MarcelSiem,JasonCaron,JamieNeher,FrankVana,JefferyW.Martin,JimRutledge,DirkAyers,BradSutterfield,ScottDunlap,MarcGirouard,ClintJensen,RichardScott,StephenWoodard,JonMills,SteveScott,RichardZokol,DerekGillespie,RobMcMillan,DavidHearn,MarcBourgeois,CraigDoell,DavidMathis,JamesLepp,DarrenWallace,AdamMeyer,BrandelChamblee,JJWall,SeanFarren,JohnAber,RettCrowder,PaulGoydos,EdFryatt,MarcoRuiz,RyanMoore,ChrisStroud,BradHauer,JayOverton}
@ATTRIBUTE strokes	real
@ATTRIBUTE tournament	real

@DATA
MarkWilson,72.25,35
ToddFischer,72.5,35
SteveFlesch,72.5,35
TagRidings,72.5,35
DavidDuval,72.5,35
OmarUresti,72.5,35
NealLancaster,72.75,35
BillyMayfair,72.75,35
JimMcGovern,72.75,35
PhilMickelson,72.75,35
BrianKortan,73,35
DennisPaulson,73,35
PaulAzinger,73,35
TomCarter,73,35
GarrettWillis,73,35
JustinLeonard,73.25,35
AaronBarber,73.25,35
DannyBriggs,73.25,35
JimCarter,73.25,35
LarryMize,73.5,35
DavidMorlandIV,73.5,35
DickyPride,73.5,35
GrantWaite,73.5,35
JohnRollins,73.75,35
DirkAyers,73.75,35
KevinSutherland,73.75,35
AndreStolz,74,35
ChrisCouch,76,35
AaronBaddeley,73,35
WesShort,73,35
BradSutterfield,73,35
BrianWatts,73,35
TomByrum,73,35
MichaelClarkII,73,35
JasonDufner,73,35
BrianGay,73,35
MathiasGronberg,73,35
FredrikJacobson,73,35
J.L.Lewis,73,35
LenMattiace,73,35
TommyArmourIII,73.5,35
TedPurdy,73.5,35
ScottSimpson,73.5,35
JayDonBlake,73.5,35
CraigBowden,73.5,35
ScottDunlap,73.5,35
JimGallagher_Jr,73.5,35
MarcGirouard,73.5,35
MikeGrob,73.5,35
ClintJensen,73.5,35
BlaineMcCallister,73.5,35
HirofumiMiyase,73.5,35
MichaelAllen,74,35
TomPernice_Jr,74,35
RichardScott,74,35
StephenWoodard,74,35
JeffBrehaut,74,35
SteveElkington,74,35
DavidFaught,74,35
DanForsman,74,35
JonMills,74,35
JohnE.Morgan,74,35
StephenAmes,74.5,35
MikeSpringer,74.5,35
ErikCompton,74.5,35
JayDelsing,74.5,35
KellyGibson,74.5,35
CharlesHowellIII,74.5,35
Per-UlrikJohansson,74.5,35
SteveScott,75,35
RichardZokol,75,35
DanielChopra,75,35
KrisCox,75,35
MikeHeinen,75,35
ScottMcCarron,75,35
SpikeMcRoy,75,35
KevinMuncrief,75,35
CamiloVillegas,75.5,35
KenDuke,75.5,35
JoelEdwards,76,35
DerekGillespie,76,35
RobMcMillan,76,35
ChrisSmith,76.5,35
TrevorDodds,76.5,35
DavidHearn,76.5,35
GabrielHjertstedt,76.5,35
HankKuehne,76.5,35
DanOlsen,76.5,35
RichBarcelo,77,35
SteveStricker,77,35
GuyBoros,77,35
MarcBourgeois,77,35
CraigDoell,77,35
BobBurns,77.5,35
DavidMathis,78,35
RobinFreeman,78.5,35
JamesLepp,79.5,35
DarrenWallace,82.5,35
BartBryant,65.25,36
PatrickSheehan,66,36
ToddFischer,66.25,36
DeanWilson,66.25,36
JerryKelly,66.5,36
HunterMahan,66.5,36
TimClark,66.5,36
J.J.Henry,66.5,36
TedPurdy,66.5,36
JustinLeonard,66.75,36
J.L.Lewis,66.75,36
ScottSimpson,66.75,36
HeathSlocum,66.75,36
BrentGeiberger,67,36
JoeOgilvie,67,36
DuffyWaldorf,67,36
TomLehman,67.25,36
OlinBrowne,67.25,36
BobEstes,67.25,36
JustinRose,67.25,36
JohnSenden,67.5,36
ScottMcCarron,67.75,36
BrendenPappas,67.75,36
JesperParnevik,67.75,36
PatPerez,67.75,36
LorenRoberts,67.75,36
VaughnTaylor,67.75,36
JayWilliamson,67.75,36
JayDelsing,68,36
JoelEdwards,68,36
BrianGay,68,36
JasonHartwick,68,36
FredrikJacobson,68,36
RyanPalmer,68,36
TimThelen,68,36
BoVanPelt,68,36
BradBryant,68.25,36
DanielChopra,68.25,36
KentJones,68.25,36
DavidPeoples,68.25,36
MattKuchar,68.5,36
TommyArmourIII,68.5,36
D.J.Brigman,68.5,36
TomByrum,68.5,36
TomCarter,68.5,36
BenCrane,68.5,36
CoreyPavin,68.5,36
BobTway,68.5,36
ArjunAtwal,68.75,36
DeanePappas,68.75,36
MarkWilson,68.75,36
JimBenepe,69,36
SteveElkington,69,36
LucasGlover,69,36
GabrielHjertstedt,69,36
DanOlsen,69,36
RodPampling,69,36
BrianWatts,69,36
ShaunMicheel,69.25,36
TimPetrovic,69.25,36
BrianBateman,69.5,36
PatBates,69.5,36
GuyBoros,69.5,36
AdamMeyer,69.5,36
AndreStolz,69.5,36
WillieWood,69.75,36
BrinyBaird,70,36
DavidBranshaw,70,36
KevinMuncrief,70,36
BradLardon,70.25,36
DavidSutherland,70.25,36
AaronBaddeley,70.5,36
HankKuehne,70.75,36
JoseCoceres,70.75,36
JeffBrehaut,71,36
BrandelChamblee,71.25,36
OmarUresti,71.5,36
JeffMaggert,71.75,36
MarkBrooks,69.5,36
JimCarter,69.5,36
MichaelClarkII,69.5,36
RussCochran,69.5,36
GlenDay,69.5,36
DavidEdwards,69.5,36
BillGlasson,69.5,36
MikeHeinen,69.5,36
ScottHend,69.5,36
FrankLickliter,69.5,36
DavidLundstrom,69.5,36
HirofumiMiyase,69.5,36
LarryMize,69.5,36
JohnE.Morgan,69.5,36
JoseMariaOlazabal,69.5,36
GeneSauers,69.5,36
MikeStandly,69.5,36
RichBeem,70,36
BobBurns,70,36
GregChalmers,70,36
DannyEllis,70,36
KellyGibson,70,36
J.P.Hayes,70,36
BrianHenninger,70,36
RichardS.Johnson,70,36
CliffKresge,70,36
JimMcGovern,70,36
CarlPaulson,70,36
DickyPride,70,36
MikeSpringer,70,36
RogerTambellini,70,36
StephenAllan,70,36
TommyTolles,70,36
CameronBeckman,70.5,36
JayDonBlake,70.5,36
DannyBriggs,70.5,36
ChrisCouch,70.5,36
RobinFreeman,70.5,36
MikeGrob,70.5,36
DavidOgrin,70.5,36
RolandThatcher,70.5,36
JJWall,70.5,36
DavidMorlandIV,71,36
WesShort,71,36
RobertAllenby,71,36
CamiloVillegas,71,36
BrianKortan,71.5,36
EstebanToledo,71.5,36
GrantWaite,71.5,36
MarkWiebe,71.5,36
JasonDufner,72,36
RobertGamez,72,36
KenDuke,72.5,36
DavidGossett,72.5,36
BlaineMcCallister,72.5,36
MikeHulbert,73,36
Per-UlrikJohansson,73.5,36
LarryRinker,73.5,36
RichBarcelo,73.5,36
KrisCox,74,36
DonnieHammond,74.5,36
JimGallagher_Jr,75,36
VijaySingh,68.25,37
StewartCink,68.5,37
JonathanByrd,69,37
ChrisDiMarco,69,37
ZachJohnson,69,37
PatPerez,69,37
DuffyWaldorf,69.25,37
K.J.Choi,69.25,37
FrankLickliter,69.5,37
JoseMariaOlazabal,69.5,37
BobBurns,69.75,37
MattGogel,69.75,37
JohnDaly,70,37
RobertGamez,70,37
KentJones,70,37
BillyMayfair,70,37
TimPetrovic,70,37
TagRidings,70,37
CameronBeckman,70,37
JonathanKaye,70.25,37
ShigekiMaruyama,70.25,37
JohnRollins,70.25,37
ChrisSmith,70.25,37
RobertAllenby,70.25,37
RolandThatcher,70.5,37
DavidToms,70.5,37
JeffBrehaut,70.5,37
CharlesHowellIII,70.5,37
RichardS.Johnson,70.5,37
TedPurdy,70.5,37
PatrickSheehan,70.5,37
MarkBrooks,70.75,37
BenCurtis,70.75,37
LeeJanzen,70.75,37
JerryKelly,70.75,37
TimClark,71,37
LenMattiace,71,37
BrendenPappas,71,37
DavidPeoples,71,37
JustinRose,71,37
SteveStricker,71,37
GrantWaite,71.25,37
JasonBohn,71.25,37
GlenDay,71.25,37
BrianGay,71.25,37
BrentGeiberger,71.25,37
J.P.Hayes,71.25,37
JoeySindelar,71.25,37
VaughnTaylor,71.25,37
CarlosFranco,71.5,37
SkipKendall,71.5,37
RodPampling,71.5,37
OmarUresti,71.75,37
MarkCalcavecchia,71.75,37
RobertDamron,71.75,37
SteveFlesch,71.75,37
ToddHamilton,71.75,37
FredrikJacobson,71.75,37
KevinNa,71.75,37
StephenAllan,71.75,37
MikeWeir,72,37
GeneSauers,72,37
BillyAndrade,72,37
TomCarter,72.25,37
DavidFrost,72.25,37
GregChalmers,72.5,37
TomPernice_Jr,72.5,37
RogerTambellini,72.5,37
DanForsman,72.75,37
CliffKresge,72.75,37
NealLancaster,73,37
TommyArmourIII,73.25,37
KrisCox,73.75,37
TimHerron,74,37
BrianKortan,72,37
EstebanToledo,72,37
TommyTolles,72,37
MichaelAllen,72,37
CraigBarlow,72,37
GuyBoros,72,37
KenDuke,72,37
BradFaxon,72,37
DudleyHart,72,37
ScottHend,72,37
ShaunMicheel,72,37
DickyPride,72,37
StephenLeaney,72.5,37
PeterLonard,72.5,37
ScottVerplank,72.5,37
CamiloVillegas,72.5,37
ArjunAtwal,72.5,37
WoodyAustin,72.5,37
BenCrane,72.5,37
JayDelsing,72.5,37
DavidDuval,72.5,37
SteveElkington,72.5,37
DannyEllis,72.5,37
NiclasFasth,72.5,37
MathiasGronberg,72.5,37
MarkHensby,72.5,37
DanOlsen,72.5,37
RyanPalmer,72.5,37
RorySabbatini,72.5,37
JohnSenden,72.5,37
ScottSimpson,72.5,37
HeathSlocum,72.5,37
MattKuchar,73,37
BoVanPelt,73,37
RichBeem,73,37
BartBryant,73,37
JasonDufner,73,37
LucasGlover,73,37
J.J.Henry,73,37
ScottMcCarron,73,37
JohnE.Morgan,73,37
PhilTataurangi,73.5,37
DeanWilson,73.5,37
DanielChopra,73.5,37
HidemichiTanaka,73.5,37
PatBates,74,37
JayDonBlake,74,37
DavidGossett,74,37
AndreStolz,74,37
SteveLowery,74.5,37
DeanePappas,74.5,37
StevePate,74.5,37
ChrisCouch,75,37
SpikeMcRoy,75,37
BrettQuigley,75,37
AaronBaddeley,75.5,37
JohnCook,75.5,37
SeanFarren,75.5,37
DavidMorlandIV,75.5,37
J.L.Lewis,76,37
D.J.Brigman,76,37
DavidBranshaw,76.5,37
KevinMuncrief,77,37
CurtisStrange,77,37
JohnAber,82,37
FredFunk,66.5,38
RyanPalmer,66.75,38
GlenDay,67,38
J.J.Henry,67,38
KevinNa,67,38
LorenRoberts,67,38
KirkTriplett,67.25,38
JonathanByrd,67.5,38
TimClark,67.5,38
PatBates,67.75,38
GregChalmers,67.75,38
ChrisCouch,67.75,38
CarlPettersson,67.75,38
StephenAllan,68,38
DannyBriggs,68,38
RodPampling,68,38
JohnSenden,68,38
HeathSlocum,68.25,38
CraigBarlow,68.5,38
TomCarter,68.5,38
RobertDamron,68.5,38
BrentGeiberger,68.5,38
BillGlasson,68.5,38
TedPurdy,68.5,38
PatrickSheehan,68.5,38
WoodyAustin,68.75,38
AaronBarber,68.75,38
DanielChopra,68.75,38
LucasGlover,68.75,38
RichardS.Johnson,68.75,38
StevePate,68.75,38
JoeDurant,69,38
ChrisSmith,69,38
BillyAndrade,69.25,38
JasonBohn,69.25,38
HarrisonFrazar,69.25,38
ShaunMicheel,69.25,38
DavidMorlandIV,69.25,38
DeanePappas,69.25,38
OmarUresti,69.25,38
CamiloVillegas,69.25,38
JayWilliamson,69.25,38
CameronBeckman,69.5,38
BradBryant,69.5,38
DanForsman,69.5,38
OlinBrowne,69.75,38
JayDelsing,69.75,38
DavidFrost,69.75,38
BrendenPappas,69.75,38
JoeySindelar,69.75,38
JayDonBlake,70,38
MattGogel,70,38
KentJones,70,38
BradLardon,70,38
TommyTolles,70,38
GarrettWillis,70,38
RichBeem,70.25,38
LarryMize,70.25,38
DickyPride,70.25,38
KrisCox,70.5,38
DavidSutherland,70.5,38
JeffBrehaut,70.75,38
J.P.Hayes,70.75,38
CraigPerks,70.75,38
PaulAzinger,71,38
BrianBateman,71,38
GrantWaite,71,38
DavidPeoples,71.25,38
KenDuke,71.5,38
KellyGibson,71.5,38
CliffKresge,70.5,38
HirofumiMiyase,70.5,38
CarlPaulson,70.5,38
BrettQuigley,70.5,38
HidemichiTanaka,70.5,38
RolandThatcher,70.5,38
EstebanToledo,70.5,38
StanUtley,70.5,38
MarkWilson,70.5,38
MichaelAllen,70.5,38
MarkBrooks,70.5,38
JohnCook,70.5,38
JasonDufner,70.5,38
MikeGrob,70.5,38
ScottHend,70.5,38
DeanWilson,71,38
NealLancaster,71,38
BlaineMcCallister,71,38
SpikeMcRoy,71,38
KevinMuncrief,71,38
DanOlsen,71,38
MikeStandly,71,38
CraigBowden,71,38
DannyEllis,71,38
BobEstes,71,38
NiclasFasth,71,38
BrianHenninger,71,38
JohnHuston,71.5,38
TimThelen,71.5,38
GuyBoros,71.5,38
DavidBranshaw,71.5,38
BartBryant,71.5,38
DavidDuval,71.5,38
DonnieHammond,71.5,38
MattKuchar,72,38
JimMcGovern,72,38
CoreyPavin,72,38
GeneSauers,72,38
SteveStricker,72,38
VaughnTaylor,72,38
JimCarter,72,38
DavidEdwards,72,38
JoelEdwards,72,38
ScottSimpson,72.5,38
MathiasGronberg,72.5,38
BrianKortan,73,38
HankKuehne,73,38
SteveLowery,73,38
TrevorDodds,73,38
BrianGay,73,38
JohnE.Morgan,73.5,38
MichaelClarkII,73.5,38
RobinFreeman,73.5,38
WillieWood,74,38
MichaelBradley,74,38
DavidChurch,74,38
RettCrowder,74,38
JimGallagher_Jr,74,38
MikeSpringer,74.5,38
DavidGossett,74.5,38
AndreStolz,66.5,39
HarrisonFrazar,66.75,39
TomLehman,66.75,39
TagRidings,66.75,39
CarlPettersson,67,39
DickyPride,67,39
DannyEllis,67.25,39
DavidFrost,67.25,39
LeeJanzen,67.25,39
TimPetrovic,67.25,39
BobEstes,67.5,39
JimFuryk,67.5,39
BrianGay,67.5,39
DuffyWaldorf,67.5,39
GregChalmers,67.75,39
JoseCoceres,67.75,39
MarkWilson,67.75,39
BenCrane,67.75,39
LucasGlover,67.75,39
KentJones,67.75,39
ScottVerplank,67.75,39
JayWilliamson,67.75,39
JasonBohn,68,39
DannyBriggs,68,39
OlinBrowne,68,39
JustinLeonard,68,39
J.L.Lewis,68,39
PatPerez,68,39
OmarUresti,68,39
StuartAppleby,68,39
BrinyBaird,68,39
TomByrum,68.25,39
AlexCejka,68.25,39
DudleyHart,68.25,39
BillyMayfair,68.25,39
ScottMcCarron,68.25,39
DavidDuval,68.5,39
RobertGamez,68.5,39
GeoffOgilvy,68.5,39
ChrisSmith,68.5,39
BoVanPelt,68.5,39
BillyAndrade,68.5,39
WoodyAustin,68.5,39
PaulAzinger,68.5,39
DonnieHammond,68.75,39
CoreyPavin,68.75,39
TomPernice_Jr,68.75,39
StephenAllan,68.75,39
RobertAllenby,68.75,39
RichBarcelo,68.75,39
CraigBarlow,68.75,39
CameronBeckman,69,39
DavidBranshaw,69,39
GlenDay,69,39
PaulGoydos,69,39
RichardS.Johnson,69,39
JonathanKaye,69,39
RyanPalmer,69,39
DeanePappas,69,39
CraigPerks,69,39
DeanWilson,69,39
DanielChopra,69.5,39
TedPurdy,69.5,39
JeffSluman,69.5,39
SteveStricker,69.5,39
JohnRollins,70,39
SkipKendall,70.25,39
FrankLickliter,70.25,39
SpikeMcRoy,70.25,39
MarkBrooks,70.75,39
KrisCox,70.75,39
ChezReavie,72.5,39
BlaineMcCallister,69.33333,39
ArronOberholser,69.33333,39
JoeOgilvie,69.33333,39
DanOlsen,69.33333,39
JesperParnevik,69.33333,39
BillGlasson,69.33333,39
BrettQuigley,69.33333,39
EstebanToledo,69.33333,39
BobTway,69.33333,39
CraigBowden,69.33333,39
JasonDufner,69.33333,39
DanForsman,69.33333,39
SteveLowery,69.33333,39
J.P.Hayes,69.66667,39
PatBates,69.66667,39
BartBryant,69.66667,39
JayDelsing,69.66667,39
JoeDurant,69.66667,39
SteveFlesch,69.66667,39
RoccoMediate,70,39
BrentGeiberger,70,39
MattGogel,70,39
MathiasGronberg,70,39
CharlesHowellIII,70,39
MikeHulbert,70,39
JohnHuston,70,39
KevinSutherland,70,39
GrantWaite,70,39
LenMattiace,70,39
StevePate,70.33333,39
ScottHend,70.33333,39
BrianKortan,70.33333,39
JohnSenden,70.33333,39
TommyTolles,70.33333,39
MarkCalcavecchia,70.33333,39
NickFlanagan,70.33333,39
EdFryatt,70.33333,39
ShaunMicheel,70.66667,39
MichaelAllen,70.66667,39
ChrisRiley,70.66667,39
RogerTambellini,70.66667,39
KirkTriplett,70.66667,39
HirofumiMiyase,71,39
DavidMorlandIV,71,39
MarcoRuiz,71,39
RolandThatcher,71,39
BobBurns,71,39
TrevorDodds,71,39
NealLancaster,71.33333,39
GuyBoros,71.33333,39
ChrisCouch,71.33333,39
MattKuchar,71.66667,39
GarrettWillis,71.66667,39
D.J.Brigman,71.66667,39
TomCarter,71.66667,39
JayDonBlake,72,39
GeneSauers,72,39
RobinFreeman,72,39
BrendenPappas,72.33333,39
Per-UlrikJohansson,72.33333,39
CliffKresge,72.33333,39
ArjunAtwal,72.33333,39
JeffBrehaut,72.33333,39
RussCochran,72.33333,39
TommyArmourIII,72.66667,39
HunterMahan,72.66667,39
KenGreen,73,39
KevinMuncrief,73.33333,39
ToddFischer,74.33333,39
KenDuke,75,39
BrentGeiberger,67.5,40
MichaelAllen,68,40
ChrisSmith,68.25,40
DavidToms,68.5,40
TomLehman,68.5,40
ArjunAtwal,68.75,40
TomPernice_Jr,69,40
JeffBrehaut,69.25,40
BenCrane,69.25,40
JasonDufner,69.25,40
MattGogel,69.25,40
RichardS.Johnson,69.25,40
JerryKelly,69.25,40
TedPurdy,69.25,40
JoeOgilvie,69.25,40
CameronBeckman,69.5,40
RodPampling,69.5,40
BoVanPelt,69.5,40
JayDelsing,70,40
CarlosFranco,70,40
BrettQuigley,70,40
HankKuehne,70,40
ShigekiMaruyama,70,40
DavidFrost,70.25,40
BlaineMcCallister,70.25,40
RyanMoore,70.25,40
JasonBohn,70.5,40
BradFaxon,70.5,40
FredFunk,70.5,40
JesperParnevik,70.5,40
JohnRollins,70.5,40
JeffSluman,70.5,40
SteveStricker,70.5,40
RolandThatcher,70.5,40
BillyAndrade,70.75,40
MarkCalcavecchia,70.75,40
ToddFischer,70.75,40
DeanePappas,70.75,40
CoreyPavin,70.75,40
CarlPettersson,70.75,40
TagRidings,70.75,40
MikeSpringer,70.75,40
KevinSutherland,70.75,40
CliffKresge,70.75,40
ArronOberholser,70.75,40
RobertAllenby,71,40
DannyEllis,71,40
SkipKendall,71,40
DanOlsen,71,40
BrendenPappas,71,40
D.J.Brigman,71.25,40
KenDuke,71.25,40
FredrikJacobson,71.25,40
StevePate,71.25,40
TimPetrovic,71.25,40
MarkWilson,71.25,40
LucasGlover,71.5,40
GeoffOgilvy,71.5,40
ChrisStroud,71.5,40
HunterMahan,71.5,40
ZachJohnson,71.75,40
GuyBoros,72,40
NiclasFasth,72,40
ScottHend,72,40
FrankLickliter,72,40
RoccoMediate,72,40
CraigParry,72.25,40
